         152754 function calls (142365 primitive calls) in 0.243 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callwrapper.py:66(emit_cleanup)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:335(__str__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:149(dominators)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:491(<dictcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:71(__ne__)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cpu.py:88(codegen)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\traitlets\traitlets.py:526(get)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:241(_inline_closure)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:256(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:258(set)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:177(dominance_frontier)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:546(_find_dominators)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\imputils.py:276(yield_)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:538(_is_array_not_precise)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:679(get_call_signature)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\itanium_mangler.py:198(mangle_args)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:625(unify_types)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:453(pair_first)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\lowering.py:98(pre_block)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:1165(borrow_none)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:693(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\itanium_mangler.py:140(mangle_type_c)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cgutils.py:415(is_null)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\compiler_lock.py:49(require_global_compiler_lock)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:62(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:926(__init__)
        1    0.000    0.000    0.238    0.238 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dispatcher.py:77(compile)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\numeric.py:402(count_nonzero)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\codegen.py:191(add_linking_library)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:201(_doms)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:672(get_return_value)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callconv.py:530(get_arguments)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:75(finditer)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\imputils.py:144(res)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:676(op_POP_BLOCK)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:1204(op_POP_BLOCK)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:1275(op_POP_JUMP_IF_FALSE)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(transpose)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:1384(from_native_return)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cpu_options.py:98(is_never_inline)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cgutils.py:383(alloca_once_value)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:41(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:817(get_dummy_type)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:107(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:747(debug_print)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:853(active_try_block)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:226(op_STORE_FAST)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:116(pop_syntax_block)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\inspect.py:172(isgeneratorfunction)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:604(transpose)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callwrapper.py:198(_simplified_return_type)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\funcdesc.py:182(from_specialized_function)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\cpython\builtins.py:425(bool_none)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callconv.py:446(_return_errcode_raw)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typed_passes.py:344(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dispatcher.py:290(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\weakref.py:339(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:55(_wrapfunc)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\module.py:222(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\options.py:10(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callwrapper.py:210(debug_print)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:229(_idom)
        4    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        2    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dispatcher.py:180(__exit__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:308(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\runtime\nrt.py:62(library)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\runtime\context.py:11(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:755(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\boxing.py:119(box_none)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\funcdesc.py:75(lookup_globals)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\compiler.py:245(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dispatcher.py:176(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\registry.py:49(typing_context)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:623(op_JUMP_ABSOLUTE)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\_collections_abc.py:672(keys)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:504(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:84(iteritems)
        2    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:306(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\IPython\core\interactiveshell.py:1276(user_global_ns)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(count_nonzero)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\codegen.py:410(_object_getbuffer_hook)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\containers.py:220(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:695(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:916(op_JUMP_ABSOLUTE)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:457(<dictcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\common.py:72(as_array)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:93(match)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\bytecode.py:35(get_code_object)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\bytecode.py:23(get_function_object)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\_collections_abc.py:701(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\codegen.py:350(enable_object_caching)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\lowering.py:92(post_lower)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:835(tos)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:299(pop_info)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:843(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:358(code_names)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:484(packed)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:113(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:135(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\llvmpy\passes.py:17(_inlining_threshold)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:893(set_context)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\debuginfo.py:52(mark_variable)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\funcdesc.py:123(llvm_cfunc_wrapper_name)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cgutils.py:202(_getpointer)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\bytecode.py:199(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:1297(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ssa.py:211(on_other)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:730(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:849(terminator)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\weakref.py:334(__new__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\threading.py:506(is_set)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:286(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:221(_in_loops)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:233(_df)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\analysis.py:375(Unknown)
        1    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\removerefctpass.py:15(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\inspect.py:64(ismodule)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numpy\core\multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:524(_wrap_packed)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:550(_to_string)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:158(post_dominators)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:717(__ne__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\imputils.py:256(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.count_nonzero}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callconv.py:491(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:109(add_syntax_block)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:476(packed)
        3    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:408(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\module.py:110(get_named_metadata)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:317(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:426(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\funcdesc.py:16(qualifying_prefix)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\callconv.py:570(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\compiler_machinery.py:101(get_analysis)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\common.py:31(yield_type)
